TIMESTAMP,CONTAINER_ID,COMMODITY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,INGESTED_AT,LATITUDE,LONGITUDE,READING_ID,CATEGORY
2026-07-31 21:31:34.000 -0700,A109,Vaccines,Mumbai,Goa,5.87,33,0.38,99,44.4,2026-07-31 09:01:35.556 -0700,17.662687,78.547536,R000799,Pharmaceuticals
2026-07-31 21:31:39.000 -0700,A113,Frozen French Fries,Kolkata,Guwahati,-18.18,45,0.5,48,83,2026-07-31 09:01:40.562 -0700,19.342048,73.008684,R000800,Frozen Foods
2026-07-31 21:31:44.000 -0700,A105,Frozen Fish,Surat,Pune,-19.77,56,0.57,94,87.3,2026-07-31 09:01:45.593 -0700,9.977819,76.855446,R000801,Frozen Foods
2026-07-31 21:31:49.000 -0700,A108,Biologics,Ahmedabad,Delhi,7.5,32,0.32,52,53.8,2026-07-31 09:01:50.583 -0700,17.255997,78.282672,R000802,Pharmaceuticals
2026-07-31 21:31:54.000 -0700,A111,Antibiotics,Hyderabad,Bengaluru,3.56,35,0.37,67,89.3,2026-07-31 09:01:55.608 -0700,17.347783,78.891737,R000803,Pharmaceuticals
2026-07-31 21:31:59.000 -0700,A113,Asparagus,Ahmedabad,Delhi,2.58,95,0.48,89,89.9,2026-07-31 09:02:00.610 -0700,13.40837,77.819522,R000804,Exotic Fruits & Vegetables
2026-07-31 21:32:04.000 -0700,A113,Ice Cream,Chennai,Coimbatore,-21.97,44,0.14,48,77.7,2026-07-31 09:02:05.615 -0700,19.80044,72.907336,R000805,Frozen Foods
2026-07-31 21:32:09.000 -0700,A108,Kiwi,Hyderabad,Kolkata,0.65,90,0.42,45,37.4,2026-07-31 09:02:10.616 -0700,13.077876,77.819485,R000806,Exotic Fruits & Vegetables
2026-07-31 21:32:14.000 -0700,A103,Kiwi,Pune,Hyderabad,0.74,94,0.17,71,86,2026-07-31 09:02:15.671 -0700,12.880921,77.531116,R000807,Exotic Fruits & Vegetables
2026-07-31 21:32:19.000 -0700,A114,Banana,Pune,Hyderabad,14.41,95,0.36,42,77.3,2026-07-31 09:02:20.638 -0700,16.503625,81.440729,R000808,Fruits
2026-07-31 21:32:24.000 -0700,A111,Avocados,Mumbai,Jaipur,6.09,67,0.32,54,60.3,2026-07-31 09:02:25.645 -0700,13.289843,77.579041,R000809,Exotic Fruits & Vegetables
2026-07-31 21:32:29.000 -0700,A115,Broccoli,Lucknow,Patna,3.86,100,0.8,86,65.3,2026-07-31 09:02:30.649 -0700,13.063453,77.115748,R000810,Exotic Fruits & Vegetables
2026-07-31 21:32:34.000 -0700,A112,Orange,Hyderabad,Kolkata,5.15,90,0.8,48,45.7,2026-07-31 09:02:35.704 -0700,20.516069,79.625386,R000811,Fruits
2026-07-31 21:32:39.000 -0700,A114,Avocados,Bengaluru,Chennai,5.12,65,0.79,55,64.7,2026-07-31 09:02:40.682 -0700,13.386674,77.643001,R000812,Exotic Fruits & Vegetables
2026-07-31 21:32:44.000 -0700,A110,Vaccines,Bengaluru,Chennai,4.54,40,0.2,95,45.7,2026-07-31 09:02:45.688 -0700,17.572719,78.823317,R000813,Pharmaceuticals
2026-07-31 21:32:49.000 -0700,A105,Ice Cream,Bengaluru,Chennai,-21.71,45,0.79,48,67.6,2026-07-31 09:02:50.703 -0700,19.523378,73.114765,R000814,Frozen Foods
2026-07-31 21:32:54.000 -0700,A108,Blood Plasma,Indore,Delhi,-24.16,48,0.31,89,51.9,2026-07-31 09:02:55.703 -0700,17.145919,78.47321,R000815,Pharmaceuticals
2026-07-31 21:32:59.000 -0700,A103,Papaya,Kolkata,Guwahati,12.06,86,0.24,66,65.7,2026-07-31 09:03:00.710 -0700,17.098338,78.710887,R000816,Fruits
2026-07-31 21:33:04.000 -0700,A101,Kiwi,Kolkata,Guwahati,7.79,,0.35,99,51.2,2026-07-31 09:03:05.713 -0700,13.313825,77.549334,R000817,Exotic Fruits & Vegetables
2026-07-31 21:33:09.000 -0700,A101,Avocados,Pune,Lucknow,7.79,,0.21,87,55.9,2026-07-31 09:03:10.721 -0700,12.589246,77.865047,R000818,Exotic Fruits & Vegetables
2026-07-31 21:33:14.000 -0700,A108,Medicines,Bengaluru,Chennai,24.33,54,0.24,95,72.1,2026-07-31 09:03:15.774 -0700,17.843153,78.560343,R000819,Pharmaceuticals
2026-07-31 21:33:19.000 -0700,A104,Dragon Fruit,Nashik,Jaipur,5.15,89,0.38,83,55.5,2026-07-31 09:03:20.750 -0700,17.206353,78.542532,R000820,Exotic Fruits & Vegetables
2026-07-31 21:33:24.000 -0700,A113,Cabbage,Mumbai,Ahmedabad,1.08,100,0.47,46,88,2026-07-31 09:03:25.756 -0700,30.540959,76.616783,R000821,Vegetables
2026-07-31 21:33:29.000 -0700,A114,Capsicum,Chennai,Coimbatore,7.61,95,0.67,69,32.8,2026-07-31 09:03:30.762 -0700,12.646294,77.283996,R000822,Vegetables
2026-07-31 21:33:34.000 -0700,A114,Kiwi,Surat,Pune,6.32,91,0.74,98,36.7,2026-07-31 09:03:35.799 -0700,13.209791,77.028227,R000823,Exotic Fruits & Vegetables
2026-07-31 21:33:40.000 -0700,A101,Insulin,Kochi,Bengaluru,6.7,48,0.5,47,41.4,2026-07-31 09:03:40.817 -0700,17.511621,78.408694,R000824,Pharmaceuticals
2026-07-31 21:33:45.000 -0700,A105,Frozen Prawns,Bengaluru,Chennai,-19.13,49,0.31,89,45.2,2026-07-31 09:03:45.811 -0700,9.760345,76.257924,R000825,Frozen Foods
2026-07-31 21:33:50.000 -0700,A110,Frozen Meat,Hyderabad,Bengaluru,-18.97,48,0.94,60,33.2,2026-07-31 09:03:50.834 -0700,19.444185,73.222018,R000826,Frozen Foods
2026-07-31 21:33:55.000 -0700,A102,Grapes,Mumbai,Goa,0.91,94,0.51,77,64.1,2026-07-31 09:03:55.830 -0700,19.2766,73.231774,R000827,Fruits
2026-07-31 21:34:00.000 -0700,A114,Pineapple,Pune,Hyderabad,8.09,88,0.52,57,64.5,2026-07-31 09:04:00.846 -0700,10.864874,76.919634,R000828,Fruits
2026-07-31 21:34:05.000 -0700,A110,Pineapple,Ahmedabad,Chandigarh,9.33,90,0.24,40,71.6,2026-07-31 09:04:05.876 -0700,11.138649,76.607058,R000829,Fruits
2026-07-31 21:34:10.000 -0700,A106,Lettuce,Indore,Delhi,0.86,96,0.58,94,37.4,2026-07-31 09:04:10.886 -0700,13.093858,77.769724,R000830,Exotic Fruits & Vegetables
2026-07-31 21:34:15.000 -0700,A101,Papaya,Indore,Delhi,11.82,85,0.51,56,51.9,2026-07-31 09:04:15.916 -0700,16.20431,78.177736,R000831,Fruits
2026-07-31 21:34:20.000 -0700,A113,Medicines,Bengaluru,Kochi,15.6,38,0.26,69,69.3,2026-07-31 09:04:20.892 -0700,17.828007,78.424909,R000832,Pharmaceuticals
2026-07-31 21:34:25.000 -0700,A108,Insulin,Surat,Pune,8.95,39,0.21,82,57.7,2026-07-31 09:04:25.908 -0700,17.731932,78.819236,R000833,Pharmaceuticals
2026-07-31 21:34:30.000 -0700,A101,Grapes,Bengaluru,Kochi,0.07,94,0.68,95,31.7,2026-07-31 09:04:30.911 -0700,20.137464,73.114178,R000834,Fruits
2026-07-31 21:34:35.000 -0700,A115,Kiwi,Ahmedabad,Chandigarh,0.04,94,0.36,51,38,2026-07-31 09:04:35.916 -0700,12.607638,77.544609,R000835,Exotic Fruits & Vegetables
2026-07-31 21:34:40.000 -0700,A106,Frozen Fish,Pune,Lucknow,-19.54,46,0.58,92,74.6,2026-07-31 09:04:40.919 -0700,10.097806,76.587307,R000836,Frozen Foods
2026-07-31 21:34:45.000 -0700,A111,Apple,Chennai,Coimbatore,2.52,92,0.6,74,81.7,2026-07-31 09:04:46.203 -0700,34.012824,75.167539,R000837,Fruits
2026-07-31 21:34:50.000 -0700,A110,Papaya,Indore,Bhopal,13.11,90,0.1,41,61.4,2026-07-31 09:04:50.944 -0700,17.204251,79.15527,R000838,Fruits
2026-07-31 21:34:55.000 -0700,A113,Frozen French Fries,Hyderabad,Chennai,-19.05,45,0.11,82,58.5,2026-07-31 09:04:55.997 -0700,19.171393,73.482593,R000839,Frozen Foods
2026-07-31 21:35:00.000 -0700,A102,Kiwi,Pune,Nagpur,7.3,93,0.79,49,76.3,2026-07-31 09:05:01.005 -0700,13.030391,77.517294,R000840,Exotic Fruits & Vegetables
2026-07-31 21:35:05.000 -0700,A110,Frozen Chicken,Indore,Delhi,-18.73,48,0.25,50,39.4,2026-07-31 09:05:05.997 -0700,13.188163,77.489363,R000841,Frozen Foods
2026-07-31 21:35:10.000 -0700,A104,Pineapple,Mumbai,Delhi,8.66,89,0.38,62,65.3,2026-07-31 09:05:11.009 -0700,10.145919,77.367243,R000842,Fruits
2026-07-31 21:35:15.000 -0700,A115,Ice Cream,Pune,Lucknow,-18.53,58,0.96,53,50.8,2026-07-31 09:05:16.061 -0700,19.297507,73.300622,R000843,Frozen Foods
2026-07-31 21:35:20.000 -0700,A102,Green Peas,Pune,Hyderabad,,94,0.23,73,38.5,2026-07-31 09:05:21.063 -0700,30.794126,76.896851,R000844,Vegetables
2026-07-31 21:35:25.000 -0700,A114,Capsicum,Kochi,Bengaluru,7.16,93,0.7,89,52.5,2026-07-31 09:05:26.059 -0700,12.510135,77.898847,R000845,Vegetables
2026-07-31 21:35:30.000 -0700,A112,Carrot,Nagpur,Hyderabad,3.61,97,0.42,70,79.7,2026-07-31 09:05:31.094 -0700,30.007139,76.979491,R000846,Vegetables
2026-07-31 21:35:35.000 -0700,A112,Vaccines,Surat,Pune,7.85,41,0.19,90,63.6,2026-07-31 09:05:36.103 -0700,17.986563,78.6816,R000847,Pharmaceuticals
2026-07-31 21:35:40.000 -0700,A103,Vaccines,Bengaluru,Chennai,6.43,41,0.39,45,83.6,2026-07-31 09:05:41.099 -0700,17.590267,78.389668,R000848,Pharmaceuticals
2026-07-31 21:35:45.000 -0700,A108,Green Peas,Mumbai,Delhi,0.05,94,0.39,59,88.1,2026-07-31 09:05:46.142 -0700,30.967717,76.897796,R000849,Vegetables
2026-07-31 21:35:50.000 -0700,A105,Broccoli,Mumbai,Ahmedabad,1.57,98,0.25,43,39.7,2026-07-31 09:05:51.160 -0700,12.959114,77.904842,R000850,Exotic Fruits & Vegetables
2026-07-31 21:35:55.000 -0700,A104,Capsicum,Mumbai,Jaipur,8.57,93,0.11,64,85.1,2026-07-31 09:05:56.226 -0700,13.447449,77.408698,R000851,Vegetables
2026-07-31 21:36:00.000 -0700,A107,Green Peas,Surat,Pune,1.75,95,0.2,55,75.3,2026-07-31 09:06:01.215 -0700,30.895098,76.428776,R000852,Vegetables
2026-07-31 21:36:05.000 -0700,A107,Broccoli,Nagpur,Hyderabad,2.16,95,0.52,93,77.2,2026-07-31 09:06:06.242 -0700,13.016136,77.525371,R000853,Exotic Fruits & Vegetables
2026-07-31 21:36:10.000 -0700,A107,Frozen Fish,Kolkata,Guwahati,-19.81,55,0.71,86,30.9,2026-07-31 09:06:11.240 -0700,9.971446,76.411188,R000854,Frozen Foods
2026-07-31 21:36:15.000 -0700,A101,Vaccines,Hyderabad,Bengaluru,2.25,48,0.43,87,87.9,2026-07-31 09:06:16.252 -0700,17.363156,78.725879,R000855,Pharmaceuticals
2026-07-31 21:36:20.000 -0700,A111,Banana,Bengaluru,Kochi,13.05,89,0.72,98,49.4,2026-07-31 09:06:21.255 -0700,17.721443,80.088844,R000856,Fruits
2026-07-31 21:36:25.000 -0700,A104,Avocados,Ahmedabad,Chandigarh,5.88,79,0.78,44,52.9,2026-07-31 09:06:26.306 -0700,12.677632,77.515088,R000857,Exotic Fruits & Vegetables
2026-07-31 21:36:30.000 -0700,A112,Cauliflower,Pune,Hyderabad,1.29,96,0.72,73,46.7,2026-07-31 09:06:31.329 -0700,30.18528,76.136662,R000858,Vegetables
2026-07-31 21:36:35.000 -0700,A106,Insulin,Kolkata,Guwahati,2.35,41,0.1,78,64.6,2026-07-31 09:06:36.347 -0700,17.876013,78.081246,R000859,Pharmaceuticals
2026-07-31 21:36:40.000 -0700,A104,Green Peas,Hyderabad,Chennai,1.4,94,0.43,65,39.1,2026-07-31 09:06:41.336 -0700,30.539651,76.416187,R000860,Vegetables
2026-07-31 21:36:45.000 -0700,A114,Mango,Ahmedabad,Chandigarh,10.17,90,0.56,80,38.2,2026-07-31 09:06:46.344 -0700,18.640132,75.384534,R000861,Fruits
2026-07-31 21:36:50.000 -0700,A107,Cabbage,Ahmedabad,Chandigarh,3.77,98,0.29,61,30.7,2026-07-31 09:06:51.349 -0700,30.124603,76.632505,R000862,Vegetables
2026-07-31 21:36:55.000 -0700,A110,Pineapple,Mumbai,Jaipur,8.18,85,0.4,82,57.5,2026-07-31 09:06:56.380 -0700,10.953119,76.377328,R000863,Fruits
2026-07-31 21:37:00.000 -0700,A109,Cabbage,Ahmedabad,Delhi,,97,0.75,74,52.5,2026-07-31 09:07:01.405 -0700,30.797739,76.277481,R000864,Vegetables
2026-07-31 21:37:05.000 -0700,A111,Frozen Chicken,Nagpur,Raipur,-18.55,52,0.54,67,61.9,2026-07-31 09:07:06.395 -0700,12.612031,77.402156,R000865,Frozen Foods
2026-07-31 21:37:10.000 -0700,A102,Frozen Chicken,Pune,Nagpur,-18.46,56,0.64,69,70.1,2026-07-31 09:07:11.422 -0700,13.167427,77.174837,R000866,Frozen Foods
2026-07-31 21:37:15.000 -0700,A113,Medicines,Chennai,Coimbatore,16.19,60,0.46,78,38.5,2026-07-31 09:07:16.458 -0700,17.797779,78.350004,R000867,Pharmaceuticals
2026-07-31 21:37:20.000 -0700,A108,Tomato,Hyderabad,Kolkata,9.66,85,0.31,68,35.6,2026-07-31 09:07:21.452 -0700,22.77472,76.459521,R000868,Vegetables
2026-07-31 21:37:25.000 -0700,A110,Strawberries,Hyderabad,Bengaluru,0.69,93,0.17,87,66.1,2026-07-31 09:07:26.485 -0700,19.197823,73.055929,R000869,Fruits
2026-07-31 21:37:30.000 -0700,A112,Capsicum,Pune,Lucknow,9.05,90,0.78,98,45.4,2026-07-31 09:07:31.511 -0700,12.922536,77.493554,R000870,Vegetables
2026-07-31 21:37:35.000 -0700,A101,Mango,Bengaluru,Kochi,12.18,88,0.19,88,55.6,2026-07-31 09:07:36.529 -0700,17.173494,74.581632,R000871,Fruits
2026-07-31 21:37:40.000 -0700,A112,Tomato,Surat,Pune,8.88,87,0.64,83,42.4,2026-07-31 09:07:41.559 -0700,22.277829,75.657393,R000872,Vegetables
2026-07-31 21:37:45.000 -0700,A113,Frozen Prawns,Kochi,Mumbai,,49,0.23,77,34.6,2026-07-31 09:07:46.545 -0700,10.113929,76.164576,R000873,Frozen Foods
2026-07-31 21:37:50.000 -0700,A106,Green Peas,Indore,Bhopal,0.89,95,0.42,78,41.6,2026-07-31 09:07:51.549 -0700,30.754301,76.380574,R000874,Vegetables
2026-07-31 21:37:55.000 -0700,A110,Frozen Peas,Bengaluru,Chennai,-18.56,48,0.51,96,43.7,2026-07-31 09:07:56.595 -0700,30.8982,76.106961,R000875,Frozen Foods
2026-07-31 21:38:00.000 -0700,A114,Frozen Prawns,Kochi,Bengaluru,-18.82,40,0.11,59,45.4,2026-07-31 09:08:01.594 -0700,9.586687,76.574812,R000876,Frozen Foods
2026-07-31 21:38:05.000 -0700,A104,Apple,Visakhapatnam,Bhubaneswar,1.33,93,0.46,88,44.6,2026-07-31 09:08:06.638 -0700,34.738894,74.992948,R000877,Fruits
2026-07-31 21:38:10.000 -0700,A105,Capsicum,Pune,Lucknow,7.39,95,0.42,98,75.1,2026-07-31 09:08:11.641 -0700,13.252328,77.197332,R000878,Vegetables
2026-07-31 21:38:15.000 -0700,A112,Frozen Prawns,Nashik,Delhi,-19.23,54,0.96,100,75.7,2026-07-31 09:08:16.645 -0700,9.647853,76.879512,R000879,Frozen Foods
2026-07-31 21:38:20.000 -0700,A110,Lettuce,Kolkata,Guwahati,0.76,98,0.38,85,43.2,2026-07-31 09:08:21.649 -0700,13.124809,77.674336,R000880,Exotic Fruits & Vegetables
2026-07-31 21:38:25.000 -0700,A110,Lettuce,Nagpur,Raipur,0.55,97,0.18,84,57.6,2026-07-31 09:08:26.706 -0700,13.259159,77.745098,R000881,Exotic Fruits & Vegetables
2026-07-31 21:38:30.000 -0700,A113,Cabbage,Kolkata,Guwahati,0.4,98,0.25,98,40.1,2026-07-31 09:08:31.684 -0700,30.225806,76.011756,R000882,Vegetables
2026-07-31 21:38:35.000 -0700,A112,Biologics,Bengaluru,Kochi,,45,0.14,75,89.6,2026-07-31 09:08:36.681 -0700,17.3998,78.778879,R000883,Pharmaceuticals
2026-07-31 21:38:40.000 -0700,A107,Frozen Peas,Hyderabad,Bengaluru,-18.2,48,0.32,70,85.3,2026-07-31 09:08:41.692 -0700,30.256553,76.15489,R000884,Frozen Foods
2026-07-31 21:38:45.000 -0700,A107,Pineapple,Bengaluru,Kochi,8.87,87,0.16,73,77.6,2026-07-31 09:08:46.697 -0700,11.00347,76.363389,R000885,Fruits
2026-07-31 21:38:50.000 -0700,A105,Frozen Corn,Indore,Delhi,-19.33,43,0.95,75,61.1,2026-07-31 09:08:51.724 -0700,22.854442,75.764147,R000886,Frozen Foods
2026-07-31 21:38:55.000 -0700,A114,Banana,Bengaluru,Kochi,14.17,87,0.73,47,54.1,2026-07-31 09:08:56.809 -0700,17.448858,80.885844,R000887,Fruits
2026-07-31 21:39:00.000 -0700,A114,Insulin,Lucknow,Patna,4.53,37,0.17,59,64.9,2026-07-31 09:09:01.750 -0700,17.680265,78.606599,R000888,Pharmaceuticals
2026-07-31 21:39:05.000 -0700,A104,Frozen Prawns,Nashik,Delhi,-15,56,0.74,51,88.8,2026-07-31 09:09:06.762 -0700,10.175552,76.680425,R000889,Frozen Foods
2026-07-31 21:39:10.000 -0700,A102,Orange,Nagpur,Hyderabad,4.2,87,0.2,76,37,2026-07-31 09:09:11.773 -0700,21.008069,78.664359,R000890,Fruits
2026-07-31 21:39:16.000 -0700,A113,Cabbage,Visakhapatnam,Bhubaneswar,0.93,99,0.47,88,57.7,2026-07-31 09:09:16.788 -0700,30.64341,76.661362,R000891,Vegetables
2026-07-31 21:39:21.000 -0700,A114,Insulin,Lucknow,Patna,4.97,37,0.22,44,59.7,2026-07-31 09:09:21.787 -0700,17.540723,78.805718,R000892,Pharmaceuticals
2026-07-31 21:39:26.000 -0700,A110,Pineapple,Surat,Pune,8.03,90,0.14,72,84.3,2026-07-31 09:09:26.813 -0700,10.207129,77.207613,R000893,Fruits
2026-07-31 21:39:31.000 -0700,A105,Biologics,Pune,Hyderabad,3.62,38,0.28,92,79.2,2026-07-31 09:09:31.973 -0700,17.969626,78.600042,R000894,Pharmaceuticals
2026-07-31 21:39:36.000 -0700,A111,Kiwi,Hyderabad,Kolkata,0.09,90,0.3,43,89.4,2026-07-31 09:09:36.923 -0700,13.419067,77.791897,R000895,Exotic Fruits & Vegetables
2026-07-31 21:39:41.000 -0700,A101,Dragon Fruit,Mumbai,Delhi,9.16,87,0.51,50,85.8,2026-07-31 09:09:41.934 -0700,17.611069,78.656264,R000896,Exotic Fruits & Vegetables
2026-07-31 21:39:46.000 -0700,A109,Biologics,Visakhapatnam,Bhubaneswar,4.23,40,0.33,43,66.2,2026-07-31 09:09:47.004 -0700,17.840535,78.734043,R000897,Pharmaceuticals
2026-07-31 21:39:51.000 -0700,A113,Frozen Chicken,Mumbai,Delhi,-19.25,52,0.44,92,31.5,2026-07-31 09:09:51.958 -0700,13.047495,77.903553,R000898,Frozen Foods
2026-07-31 21:39:56.000 -0700,A101,Papaya,Pune,Lucknow,16.98,89,0.22,99,58.2,2026-07-31 09:09:56.996 -0700,16.484246,78.459636,R000899,Fruits
2026-07-31 21:40:01.000 -0700,A106,Tomato,Pune,Hyderabad,9.08,87,0.45,64,88.4,2026-07-31 09:10:02.019 -0700,22.608424,76.448005,R000900,Vegetables
2026-07-31 21:40:06.000 -0700,A110,Frozen Fish,Nagpur,Raipur,-19.34,52,0.13,73,56.3,2026-07-31 09:10:07.028 -0700,10.209012,76.162003,R000901,Frozen Foods
2026-07-31 21:40:11.000 -0700,A111,Apple,Lucknow,Patna,0.51,91,0.51,52,87.9,2026-07-31 09:10:12.024 -0700,34.067295,74.694473,R000902,Fruits
2026-07-31 21:40:16.000 -0700,A110,Carrot,Kolkata,Guwahati,1.01,95,0.34,67,70.9,2026-07-31 09:10:17.065 -0700,30.667583,76.125118,R000903,Vegetables
2026-07-31 21:40:21.000 -0700,A111,Frozen Corn,Surat,Pune,-19.69,56,0.17,55,73.1,2026-07-31 09:10:22.086 -0700,23.34217,76.199088,R000904,Frozen Foods
2026-07-31 21:40:26.000 -0700,A107,Vaccines,Mumbai,Jaipur,,,0.27,60,32.1,2026-07-31 09:10:27.091 -0700,17.17377,78.178906,R000905,Pharmaceuticals
2026-07-31 21:40:31.000 -0700,A104,Cauliflower,Ahmedabad,Chandigarh,0.21,96,0.15,94,39,2026-07-31 09:10:32.126 -0700,30.846668,76.043764,R000906,Vegetables
2026-07-31 21:40:36.000 -0700,A105,Lettuce,Kochi,Mumbai,9.83,97,0.25,79,54.9,2026-07-31 09:10:37.111 -0700,13.30273,77.975494,R000907,Exotic Fruits & Vegetables
2026-07-31 21:40:41.000 -0700,A110,Asparagus,Pune,Nagpur,3.83,96,0.76,90,64.8,2026-07-31 09:10:42.126 -0700,12.665586,77.861194,R000908,Exotic Fruits & Vegetables
2026-07-31 21:40:46.000 -0700,A104,Ice Cream,Kolkata,Guwahati,-20.22,48,0.36,45,31.4,2026-07-31 09:10:47.145 -0700,19.576854,72.577087,R000909,Frozen Foods
2026-07-31 21:40:51.000 -0700,A101,Lettuce,Pune,Nagpur,1.32,95,0.22,49,39.1,2026-07-31 09:10:52.648 -0700,12.602848,77.841366,R000910,Exotic Fruits & Vegetables
2026-07-31 21:40:56.000 -0700,A104,Antibiotics,Indore,Delhi,7.88,40,0.37,56,55.6,2026-07-31 09:10:57.166 -0700,17.846597,78.208859,R000911,Pharmaceuticals
2026-07-31 21:41:01.000 -0700,A102,Frozen French Fries,Kochi,Mumbai,-19.76,57,0.6,81,78.1,2026-07-31 09:11:02.174 -0700,19.410519,72.730007,R000912,Frozen Foods
2026-07-31 21:41:06.000 -0700,A115,Frozen French Fries,Indore,Bhopal,-19.93,53,0.1,61,51.3,2026-07-31 09:11:07.176 -0700,19.593609,72.997354,R000913,Frozen Foods
2026-07-31 21:41:11.000 -0700,A114,Pineapple,Delhi,Amritsar,8.93,89,0.33,90,76.5,2026-07-31 09:11:12.202 -0700,10.22256,76.283156,R000914,Fruits
2026-07-31 21:41:16.000 -0700,A111,Papaya,Indore,Delhi,11.79,90,0.31,52,67.3,2026-07-31 09:11:17.219 -0700,17.597308,78.338619,R000915,Fruits
2026-07-31 21:41:21.000 -0700,A102,Dragon Fruit,Ahmedabad,Chandigarh,7.87,87,0.18,76,65.4,2026-07-31 09:11:22.229 -0700,17.881567,78.001064,R000916,Exotic Fruits & Vegetables
2026-07-31 21:41:26.000 -0700,A106,Kiwi,Nagpur,Hyderabad,0.54,95,0.22,80,47.2,2026-07-31 09:11:27.270 -0700,12.585929,77.737742,R000917,Exotic Fruits & Vegetables
2026-07-31 21:41:31.000 -0700,A106,Orange,Pune,Lucknow,6.62,89,0.53,64,38.1,2026-07-31 09:11:32.282 -0700,20.079517,78.400968,R000918,Fruits
2026-07-31 21:41:36.000 -0700,A101,Broccoli,Pune,Hyderabad,0.6,100,0.32,80,38.5,2026-07-31 09:11:37.322 -0700,12.597329,77.918473,R000919,Exotic Fruits & Vegetables
2026-07-31 21:41:41.000 -0700,A110,Frozen Corn,Ahmedabad,Chandigarh,-19.62,54,0.92,43,83.4,2026-07-31 09:11:42.307 -0700,23.126591,75.827902,R000920,Frozen Foods
2026-07-31 21:41:46.000 -0700,A108,Insulin,Mumbai,Goa,13.32,39,0.1,94,70,2026-07-31 09:11:47.310 -0700,17.202534,78.98318,R000921,Pharmaceuticals
2026-07-31 21:41:51.000 -0700,A103,Avocados,Nagpur,Raipur,5.63,76,0.49,45,43.9,2026-07-31 09:11:52.345 -0700,13.457216,77.370177,R000922,Exotic Fruits & Vegetables
2026-07-31 21:41:56.000 -0700,A111,Cabbage,Bengaluru,Chennai,8.38,100,0.27,59,72.8,2026-07-31 09:11:57.351 -0700,30.705691,76.527533,R000923,Vegetables
2026-07-31 21:42:01.000 -0700,A104,Lettuce,Ahmedabad,Chandigarh,0.32,95,0.79,66,38.8,2026-07-31 09:12:02.393 -0700,13.490149,77.814444,R000924,Exotic Fruits & Vegetables
2026-07-31 21:42:06.000 -0700,A112,Frozen Chicken,Nagpur,Hyderabad,-14.04,55,0.2,75,43.9,2026-07-31 09:12:07.377 -0700,13.124746,77.478985,R000925,Frozen Foods
2026-07-31 21:42:11.000 -0700,A105,Vaccines,Ahmedabad,Chandigarh,2.26,46,0.41,58,33.4,2026-07-31 09:12:12.396 -0700,17.856345,78.371394,R000926,Pharmaceuticals
2026-07-31 21:42:16.000 -0700,A109,Frozen Corn,Surat,Pune,-19.77,60,0.79,98,63.4,2026-07-31 09:12:17.402 -0700,22.276078,75.839789,R000927,Frozen Foods
2026-07-31 21:42:21.000 -0700,A107,Kiwi,Pune,Nagpur,0.49,90,0.73,96,52.3,2026-07-31 09:12:22.402 -0700,13.089662,77.552352,R000928,Exotic Fruits & Vegetables
2026-07-31 21:42:26.000 -0700,A101,Dragon Fruit,Mumbai,Ahmedabad,9.84,86,0.51,51,86.9,2026-07-31 09:12:27.433 -0700,17.772513,78.662002,R000929,Exotic Fruits & Vegetables
2026-07-31 21:42:31.000 -0700,A106,Ice Cream,Nashik,Jaipur,-18.54,59,0.77,51,87.5,2026-07-31 09:12:32.466 -0700,19.162407,72.999706,R000930,Frozen Foods
2026-07-31 21:42:36.000 -0700,A102,Tomato,Chennai,Coimbatore,10.57,89,0.7,87,75.7,2026-07-31 09:12:37.474 -0700,22.510103,75.371896,R000931,Vegetables
2026-07-31 21:42:41.000 -0700,A108,Frozen French Fries,Mumbai,Goa,-20,51,0.81,60,37.9,2026-07-31 09:12:42.499 -0700,19.346113,72.643088,R000932,Frozen Foods
2026-07-31 21:42:46.000 -0700,A112,Frozen Corn,Hyderabad,Kolkata,-18.43,53,0.34,91,82.5,2026-07-31 09:12:47.498 -0700,22.55462,75.391069,R000933,Frozen Foods
2026-07-31 21:42:51.000 -0700,A105,Frozen French Fries,Chennai,Coimbatore,-19.43,60,0.34,55,53.3,2026-07-31 09:12:52.522 -0700,19.377832,73.415056,R000934,Frozen Foods
2026-07-31 21:42:56.000 -0700,A114,Cabbage,Mumbai,Ahmedabad,1.32,97,0.66,87,42.4,2026-07-31 09:12:57.545 -0700,30.907044,76.116496,R000935,Vegetables
2026-07-31 21:43:01.000 -0700,A111,Papaya,Nagpur,Raipur,10.8,88,0.3,62,31.8,2026-07-31 09:13:02.550 -0700,17.752695,78.410221,R000936,Fruits
2026-07-31 21:43:06.000 -0700,A101,Frozen French Fries,Mumbai,Jaipur,-19.88,60,0.16,62,44.4,2026-07-31 09:13:07.554 -0700,19.523992,72.57175,R000937,Frozen Foods
2026-07-31 21:43:11.000 -0700,A110,Avocados,Mumbai,Jaipur,5.27,76,0.23,46,34.8,2026-07-31 09:13:12.556 -0700,13.158798,77.309408,R000938,Exotic Fruits & Vegetables
2026-07-31 21:43:16.000 -0700,A101,Frozen Peas,Lucknow,Patna,-18.91,52,0.74,97,43.3,2026-07-31 09:13:17.581 -0700,30.560556,76.716403,R000939,Frozen Foods
